name,type,cell_id,google_id,status,search,source,geometry,neighborhood,x,y,id
Duffie Square,Parks,Cell 42,ChIJ-9DYV35_44kRqZ1D7UA0R8M,checked,square,google_api,"c(-71.152804, 42.28484)",West Roxbury,-71.152804,42.28484,564
Dulce Café,Social Businesses,Cell 58,ChIJCybXNPl744kR4HB9yn0Dhho,checked,cafe,google_api,"c(-71.091339, 42.285298)",Dorchester,-71.091339,42.285298,565
Dunkin Donuts ,Social Businesses,Cell 122,NA,new,NA,humancoding_fall,"c(-71.1304408, 42.3498471)",Allston,-71.1304408,42.3498471,566
Dunkin on Huntington,Social Businesses,Cell 124,NA,"new, visited",NA,humancoding_fall,"c(-71.08643364, 42.34183208)",Fenway,-71.08643364,42.34183208,567
Dunkin',Social Businesses,Cell 21,ChIJD8RVQmx_44kRqpb-XiUYCp0,checked,cafe,google_api,"c(-71.172634, 42.270806)",West Roxbury,-71.172634,42.270806,568
Dunkin',Social Businesses,Cell 119,NA,new,NA,humancoding_fall,"c(-71.1668657, 42.3503569)",Brighton,-71.1668657,42.3503569,569
Dunkin',Social Businesses,Cell 21,ChIJTQWbxD9_44kRKB5BLZcN9q8,checked,cafe,google_api,"c(-71.166764, 42.276465)",West Roxbury,-71.166764,42.276465,570
Dunkin',Social Businesses,Cell 7,ChIJZbYtEAl_44kRxql5YhrsU08,checked,cafe,google_api,"c(-71.160663, 42.258602)",West Roxbury,-71.160663,42.258602,571
Dunkin',Social Businesses,Cell 92,ChIJ9c4i6FN444kRJm1z45qNB6s,checked,cafe,google_api,"c(-71.149947, 42.335783)",Brighton,-71.149947,42.335783,572
Dunkin',Social Businesses,Cell 138,ChIJvcxCSzJ444kRWZpIh2pSQv0,checked,cafe,google_api,"c(-71.14906, 42.355904)",Brighton,-71.14906,42.355904,573
Dunkin',Social Businesses,Cell 32,ChIJ--xP4Nt-44kRx2m9zG2Vgo8,checked,cafe,google_api,"c(-71.139554, 42.275211)",Roslindale,-71.139554,42.275211,574
Dunkin',Social Businesses,Cell 139,NA,new,NA,humancoding_fall,"c(-71.138483, 42.3534281)",Allston,-71.138483,42.3534281,575
Dunkin',Social Businesses,Cell 5,ChIJiZgek0V-44kRxOxkXJi24qs,checked,cafe,google_api,"c(-71.132103, 42.237859)",Hyde Park,-71.132103,42.237859,576
Dunkin',Social Businesses,Cell 157,NA,new,NA,humancoding_fall,"c(-71.130724, 42.3625852)",Allston,-71.130724,42.3625852,577
Dunkin',Social Businesses,Cell 44,ChIJJRj6VMt-44kRDXY94gcdF2g,checked,cafe,google_api,"c(-71.126991, 42.287912)",Roslindale,-71.126991,42.287912,578
Dunkin',Social Businesses,Cell 140,NA,new,NA,humancoding_fall,"c(-71.1263321, 42.3584687)",Allston,-71.1263321,42.3584687,579
Dunkin',Social Businesses,Cell 17,ChIJ9Y4Znkh_44kRbhDb8zRpsR0,checked,cafe,google_api,"c(-71.123212, 42.257822)",Hyde Park,-71.123212,42.257822,580
Dunkin',Social Businesses,Cell 25,ChIJb6FIVJV-44kRcXsdFbPXA7M,checked,cafe,google_api,"c(-71.119953, 42.267094)",Hyde Park,-71.119953,42.267094,581
Dunkin',Social Businesses,Cell 66,ChIJv87PHUZ544kRFDISlLAiWno,checked,cafe,google_api,"c(-71.116108, 42.295565)",Jamaica Plain,-71.116108,42.295565,582
Dunkin',Social Businesses,Cell 74,ChIJXz6OPc1544kRivoOdDePJ2o,"checked, visited",cafe,google_api,"c(-71.115213, 42.310456)",Jamaica Plain,-71.115213,42.310456,583
Dunkin',Social Businesses,Cell 45,ChIJDdt7HLN-44kRhJWaj0D4Wk8,checked,cafe,google_api,"c(-71.112498, 42.283602)",Roslindale,-71.112498,42.283602,584
Dunkin',Social Businesses,Cell 95,ChIJ1dP4IYJ544kRmf1YveWVTX0,checked,cafe,google_api,"c(-71.103819, 42.32307)",Jamaica Plain,-71.103819,42.32307,585
Dunkin',Social Businesses,Cell 84,NA,new,NA,humancoding_fall,"c(-71.098097, 42.3167868)",Roxbury,-71.098097,42.3167868,586
Dunkin',Social Businesses,Cell 36,ChIJ7_bOLRx844kRz0lPvFoFixU,checked,cafe,google_api,"c(-71.094061, 42.268548)",Mattapan,-71.094061,42.268548,587
Dunkin',Social Businesses,Cell 47,ChIJtQ9Ac_h744kRoU0x7LrgrHw,checked,cafe,google_api,"c(-71.084145, 42.280479)",Mattapan,-71.084145,42.280479,588
Dunkin',Social Businesses,Cell 86,ChIJXa-Vgs9744kREGPYl7xx8RU,checked,cafe,google_api,"c(-71.082084, 42.309408)",Dorchester,-71.082084,42.309408,589
Dunkin',Social Businesses,Cell 192,NA,new,NA,humancoding_fall,"c(-71.0790892, 42.3825835)",Charlestown,-71.0790892,42.3825835,590
Dunkin',Social Businesses,Cell 49,ChIJqb2b43N844kR8prF3geo2os,checked,cafe,google_api,"c(-71.067821, 42.272394)",Dorchester,-71.067821,42.272394,591
Dunkin',Social Businesses,Cell 49,ChIJ3Wc0GUp744kRPWwNW7JpKSU,checked,cafe,google_api,"c(-71.065509, 42.277648)",Dorchester,-71.065509,42.277648,592
Dunkin',Social Businesses,Cell 193,NA,new,NA,humancoding_fall,"c(-71.0652338, 42.3757579)",Charlestown,-71.0652338,42.3757579,593
Dunkin',Social Businesses,Cell 60,ChIJpS_yz4Z744kRa3B3WrXYx54,checked,cafe,google_api,"c(-71.064857, 42.285003)",Dorchester,-71.064857,42.285003,594
Dunkin',Social Businesses,Cell 79,ChIJVZAXx6J744kRRixN-fPR04A,checked,cafe,google_api,"c(-71.060417, 42.296987)",Dorchester,-71.060417,42.296987,595
Dunkin',Social Businesses,Cell 194,NA,new,NA,humancoding_fall,"c(-71.0534979, 42.3757421)",Charlestown,-71.0534979,42.3757421,596
Dunkin',Social Businesses,Cell 80,ChIJf-ovtQp744kR6gVfUgHsjWg,checked,cafe,google_api,"c(-71.048724, 42.292605)",Dorchester,-71.048724000000007,42.292605,597
Dunkin',Social Businesses,Cell 80,ChIJf-ovtQp744kRa8pFJDDjD8k,checked,cafe,google_api,"c(-71.048114, 42.29371)",Dorchester,-71.048114,42.29371,598
Dunkin',Social Businesses,Cell 71,ChIJMTRpe3d744kRSD_eOIFaEII,checked,cafe,google_api,"c(-71.046134, 42.283825)",Dorchester,-71.046134,42.283825,599
Dunkin',Social Businesses,Cell 184,NA,new,NA,humancoding_fall,"c(-71.0392033, 42.3689702)",East Boston,-71.0392033,42.3689702,600
Dunkin',Social Businesses,Cell 195,NA,new,NA,humancoding_fall,"c(-71.0387334, 42.3754604)",East Boston,-71.0387334,42.3754604,601
Dunkin',Social Businesses,Cell 218,NA,new,NA,humancoding_fall,"c(-71.0083594, 42.3859503)",East Boston,-71.0083594,42.3859503,602
Dunkin' ,Social Businesses,Cell 140,NA,new,NA,humancoding_fall,"c(-71.1335628, 42.3533743)",Allston,-71.133562800000007,42.3533743,603
Eagle Hill Cafe,Social Businesses,Cell 195,NA,new,NA,humancoding_fall,"c(-71.0388752, 42.3718881)",East Boston,-71.0388752,42.3718881,605
East 1st Dog Park,Parks,Cell 148,ChIJAdJZ_Zl644kRvVloWcQ0MaI,"checked, visited",park,google_api,"c(-71.03134, 42.338346)",South Boston,-71.03134,42.338346,606
East Boston Branch of the Boston Public Library,Community Spaces,Cell 207,ChIJ8-oEv1pw44kRe8eGJ8r5-e4,checked,library,google_api,"c(-71.028215, 42.377839)",East Boston,-71.028215,42.377839,607
East Boston Harborside Community Center,Community Spaces,Cell 195,ChIJqR4knlBw44kRY9HnjhhH14k,checked,community center,google_api,"c(-71.040742, 42.378362)",East Boston,-71.040742,42.378362,608
East Boston Memorial Park,Parks,Cell 196,ChIJsU5KtkZw44kRF00BQtx0R2g,checked,park,google_api,"c(-71.030147, 42.371723)",East Boston,-71.030147,42.371723,609
East Boston Skate Park,Parks,Cell 195,NA,new,NA,humancoding_fall,"c(-71.0397644, 42.3776092)",East Boston,-71.0397644,42.3776092,610
East Boston YMCA,Community Spaces,Cell 195,NA,new,NA,humancoding_fall,"c(-71.0331442, 42.3734563)",East Boston,-71.0331442,42.3734563,611
East Boston YMCA,Community Spaces,Cell 218,NA,new,NA,humancoding_fall,"c(-71.0075458, 42.3881879)",East Boston,-71.0075458,42.3881879,612
East Side Hair Salon,Social Businesses,Cell 148,NA,"new, visited",NA,humancoding_fall,"c(-71.02704216, 42.33524082)",South Boston,-71.02704216,42.33524082,613
Ebenezer Baptist Church,Places of Worship,Cell 125,ChIJ0a7v0hV644kRTJinJld-Hkk,checked,place of worship,google_api,"c(-71.078611, 42.339167)",South End,-71.078611,42.339167,614
Ebenezer House Of Worship,Places of Worship,Cell 110,ChIJ_7QOIDB744kROgJR5gmKX2A,checked,place of worship,google_api,"c(-71.060392, 42.326611)",Dorchester,-71.060392,42.326611,616
Edgerley Family South Boston Boys & Girls Club,Community Spaces,Cell 127,NA,new,NA,humancoding_fall,"c(-71.0496466, 42.3349772)",South Boston,-71.0496466,42.3349772,617
Edward Everett Square,Parks,Cell 98,ChIJacYy4lF644kRe2jehgbEWLs,checked,square,google_api,"c(-71.062046, 42.320434)",Dorchester,-71.062046,42.320434,618
Edwards Playground,Parks,Cell 193,ChIJP-BpOulw44kR7VK02NQBV2E,checked,park,google_api,"c(-71.068412, 42.37942)",Charlestown,-71.068412,42.37942,619
Egleston Community Garden,Parks,Cell 85,NA,new,NA,humancoding_fall,"c(-71.0957757, 42.3144535)",Roxbury,-71.0957757,42.3144535,620
"Egleston Community Orchard
",Parks,Cell 84,NA,new,NA,humancoding_fall,"c(-71.1016337, 42.3141792)",Jamaica Plain,-71.1016337,42.3141792,621
Egleston Square Branch of the Boston Public Library,Community Spaces,Cell 85,ChIJTyMoSNZ744kRu0d2yJihk1M,checked,library,google_api,"c(-71.095692, 42.314114)",Roxbury,-71.095692,42.314113999999996,623
Egleston Square Peace Garden,Parks,Cell 84,ChIJL7fVrn1544kRo5kICAdE0RY,checked,square,google_api,"c(-71.099685, 42.314571)",Jamaica Plain,-71.099685,42.314571,625
Egleston YMCA,Community Spaces,Cell 84,NA,new,NA,humancoding_fall,"c(-71.0994468, 42.3142206)",Jamaica Plain,-71.0994468,42.3142206,626
Eglise De Dieu De La Pentecote,Places of Worship,Cell 36,NA,new,NA,humancoding_fall,"c(-71.0916919, 42.2734532)",Mattapan,-71.0916919,42.2734532,628
Église de Dieu de La Pentecôte Libre,Places of Worship,Cell 68,NA,new,NA,humancoding_fall,"c(-71.0872102, 42.2951591)",Dorchester,-71.0872102,42.2951591,629
Eglise Des Elus (Church Of Elus),Places of Worship,Cell 36,ChIJecRudaF-44kRGfARr6cRVaY,checked,place of worship,google_api,"c(-71.101872, 42.267132)",Hyde Park,-71.101872,42.267132,630
Église Évangile-la,Places of Worship,Cell 15,ChIJBwBkdgV_44kReHz4c-LYoAM,checked,place of worship,google_api,"c(-71.15569, 42.262037)",West Roxbury,-71.15569,42.262037,631
El Coro Barbershop,Social Businesses,Cell 195,NA,new,NA,humancoding_fall,"c(-71.0333562, 42.3768638)",East Boston,-71.0333562,42.3768638,632
El Nuevo Estilo Barbershop,Social Businesses,Cell 98,NA,new,NA,humancoding_fall,"c(-71.0571068, 42.3180657)",Dorchester,-71.0571068,42.3180657,633
"El Parquecito de la Hermandad
",Parks,Cell 85,NA,new,NA,humancoding_fall,"c(-71.096737, 42.3120753)",Roxbury,-71.096737,42.3120753,634
"El Parquesito Playground, Franklin Park",Parks,Cell 85,ChIJNSL9Vn1544kRy3Xnz_A-1Fk,checked,park,google_api,"c(-71.097415, 42.311643)",Roxbury,-71.097415,42.311643,635
ELC Playlot,Parks,Cell 97,NA,new,NA,humancoding_fall,"c(-71.0792736, 42.3152722)",Roxbury,-71.0792736,42.3152722,636
Eli & Elvis Barbershop,Social Businesses,Cell 207,NA,new,NA,humancoding_fall,"c(-71.0292588, 42.3785869)",East Boston,-71.0292588,42.3785869,637
Elie's Barbershop,Social Businesses,Cell 42,NA,new,NA,humancoding_fall,"c(-71.150905, 42.2872482)",West Roxbury,-71.150905,42.2872482,638
"Elier barbershop
",Social Businesses,Cell 87,NA,new,NA,humancoding_fall,"c(-71.0688404, 42.3047337)",Dorchester,-71.0688404,42.3047337,639
Eliot Norton Park,Parks,Cell 162,ChIJa6ExynZ644kRY9QtxkTsfVw,checked,park,google_api,"c(-71.065955, 42.349142)",Downtown,-71.065955,42.349142,640
Elks Lodge,Community Spaces,Cell 21,NA,new,NA,humancoding_fall,"c(-71.1692662, 42.2736756)",West Roxbury,-71.1692662,42.2736756,641
Ell Hall Walkway,Parks,Cell 124,NA,"new, visited",NA,humancoding_fall,"c(-71.08826693, 42.33950566)",Fenway,-71.08826693,42.33950566,642
"Ellington Street Garden
",Parks,Cell 77,NA,new,NA,humancoding_fall,"c(-71.0811403, 42.301368)",Dorchester,-71.0811403,42.301368,643
Ellis Memorial Children's Park,Parks,Cell 144,NA,new,NA,humancoding_fall,"c(-71.0694391, 42.3474072)",South End,-71.0694391,42.3474072,644
Elm Hill Park,Parks,Cell 86,ChIJ1WobzDx744kRUCGZk-9lrn8,checked,park,google_api,"c(-71.082944, 42.31287)",Roxbury,-71.082944,42.31287,645
Elma Lewis Playhouse in the Park,Parks,Cell 76,ChIJIShqtNh744kRHKT4JHq8zQc,checked,park,google_api,"c(-71.096119, 42.3067)",Roxbury,-71.096119,42.3067,646
Elmhurst Street Park,Parks,Cell 69,ChIJ13U_NIB744kRoYAgM1j4m_A,"checked, visited",park,google_api,"c(-71.076436, 42.289279)",Dorchester,-71.076436,42.289279,647
Emerald Necklace,Parks,Cell 94,NA,new,NA,humancoding_fall,"c(-71.1169683, 42.3225351)",Jamaica Plain,-71.1169683,42.3225351,648
Emerald Necklace Path,Parks,Cell 83,NA,new,NA,humancoding_fall,"c(-71.1213599, 42.3140125)",Jamaica Plain,-71.1213599,42.3140125,649
Emerson College Library,Community Spaces,Cell 162,ChIJuYoPRHZ644kRFZ_5FgUUimU,checked,library,google_api,"c(-71.065824, 42.352205)",Downtown,-71.065824,42.352205,650
Emmanuel Episcopal Church,Places of Worship,Cell 42,NA,new,NA,humancoding_fall,"c(-71.1528537, 42.284623)",West Roxbury,-71.1528537,42.284623,652
Emmanuel Episcopal Church of Boston,Places of Worship,Cell 161,NA,new,NA,humancoding_fall,"c(-71.0723862, 42.3524971)",Back Bay,-71.0723862,42.3524971,653
Emmons Horrigan O'Neil Memorial Rink,Parks,Cell 182,NA,new,NA,humancoding_fall,"c(-71.0662031, 42.3739773)",Charlestown,-71.0662031,42.3739773,655
Endicott Triangle,Parks,Cell 174,NA,new,NA,humancoding_fall,"c(-71.0573365, 42.3637382)",North End,-71.0573365,42.3637382,656
"Ephese Haitian SDA Church
",Places of Worship,Cell 78,NA,new,NA,humancoding_fall,"c(-71.0730702, 42.2988076)",Dorchester,-71.0730702,42.2988076,658
Epiphany Hair Studio Roxbury,Social Businesses,Cell 42,NA,new,NA,humancoding_fall,"c(-71.1492865, 42.2874003)",West Roxbury,-71.1492865,42.2874003,659
"Erie-Ellington Playground
",Parks,Cell 77,NA,new,NA,humancoding_fall,"c(-71.0831377, 42.3014546)",Dorchester,-71.0831377,42.3014546,660
Erika's Hair Salon Spa,Social Businesses,Cell 44,NA,new,NA,humancoding_fall,"c(-71.1275062, 42.2872221)",Roslindale,-71.1275062,42.2872221,661
Eritrean Community Center,Community Spaces,Cell 125,ChIJw0vV5j1644kRkPPd7tJKQ9w,checked,community center,google_api,"c(-71.079889, 42.335962)",Roxbury,-71.079889,42.335962,662
Escape Hair Salon,Social Businesses,Cell 31,NA,new,NA,humancoding_fall,"c(-71.1624715, 42.2774737)",West Roxbury,-71.1624715,42.2774737,663
Espejo Beauty Salon,Social Businesses,Cell 96,NA,new,NA,humancoding_fall,"c(-71.0863729, 42.3185084)",Roxbury,-71.0863729,42.3185084,664
Esperanza Garden,Parks,Cell 97,NA,new,NA,humancoding_fall,"c(-71.070948, 42.3166368)",Dorchester,-71.070948,42.3166368,665
Esplanade Playground,Parks,Cell 161,NA,new,NA,humancoding_fall,"c(-71.0748923, 42.3560739)",Beacon Hill,-71.0748923,42.3560739,666
Espresso Yourself,Social Businesses,Cell 74,ChIJ0xBPAmx544kR5AhgFF0XVqQ,"checked, visited",cafe,google_api,"c(-71.115328, 42.31013)",Jamaica Plain,-71.115328,42.31013,667
Essence of Thyme Cafe and Gift Shop,Social Businesses,Cell 17,ChIJtxh_1Yx-44kRUWfmrcTUAW4,checked,cafe,google_api,"c(-71.124126, 42.254104)",Hyde Park,-71.124126,42.254104,668
Ether Monument,Parks,Cell 161,ChIJMeuQ2Z9w44kREGXiqsqbTw8,checked,fountain,google_api,"c(-71.071418, 42.354825)",Beacon Hill,-71.071418,42.354825,669
Ethiopian Cafe,Social Businesses,Cell 94,ChIJ2Vq1Anh544kRhQO4Ho_qWXQ,checked,cafe,google_api,"c(-71.109111, 42.322384)",Jamaica Plain,-71.109111,42.322384,670
Ethiopian Evangelical Church,Places of Worship,Cell 108,ChIJ1WzipoRw44kRwZ86TQ13Rus,checked,place of worship,google_api,"c(-71.087317, 42.32641)",Roxbury,-71.087317,42.32641,671
Eustis Street Playground,Parks,Cell 109,NA,new,NA,humancoding_fall,"c(-71.074382, 42.3262425)",Roxbury,-71.074382,42.3262425,673
Evangelical Mount of Olives Baptist Church,Places of Worship,Cell 17,ChIJC16PnvN-44kRDcbFaCRkmts,checked,place of worship,google_api,"c(-71.12442, 42.255106)",Hyde Park,-71.12442,42.255106,674
Evans Field,Parks,Cell 148,NA,"new, visited",NA,humancoding_fall,"c(-71.0233828, 42.337755)",South Boston,-71.0233828,42.337755,675
Evans Way Park,Parks,Cell 124,NA,"new, visited",NA,humancoding_fall,"c(-71.0982783, 42.3380286)",Longwood,-71.0982783,42.3380286,676
Evergreen Eatery & Cafe,Social Businesses,Cell 75,ChIJZSAVEYt544kRsaFkxUDcHDU,checked,cafe,google_api,"c(-71.106705, 42.310547)",Jamaica Plain,-71.106705,42.310547,677
Exercises Matinales Missionary,Places of Worship,Cell 25,NA,new,NA,humancoding_fall,"c(-71.1206488, 42.2666453)",Hyde Park,-71.1206488,42.2666453,678
Exotic Nails & Designs,Social Businesses,Cell 45,NA,new,NA,humancoding_fall,"c(-71.1186866, 42.2851061)",Roslindale,-71.1186866,42.2851061,679
Fairview Cemetery,Parks,Cell 4,NA,new,NA,humancoding_fall,"c(-71.1417306, 42.246917)",Hyde Park,-71.1417306,42.246917,681
Faith Christian Church,Places of Worship,Cell 68,ChIJwZqyWuR744kRYsBhmDgwMQc,checked,place of worship,google_api,"c(-71.089325, 42.294094)",Dorchester,-71.089325,42.294094,682
Faith Family Center,Places of Worship,Cell 109,ChIJlWMkfUh644kRoHHTy25c_ls,checked,place of worship,google_api,"c(-71.070573, 42.325397)",Roxbury,-71.070573,42.325397,683
Faith Temple Baptist Church,Places of Worship,Cell 45,NA,new,NA,humancoding_fall,"c(-71.1167166, 42.2803564)",Roslindale,-71.1167166,42.2803564,685
Faith Urban Assembly,Places of Worship,Cell 69,ChIJy4G0mpR744kRVnjM9YJx2j8,"checked, visited",place of worship,google_api,"c(-71.070817, 42.293061)",Dorchester,-71.070817,42.293061,686
Faithful Church of Christ,Places of Worship,Cell 58,NA,new,NA,humancoding_fall,"c(-71.0893302, 42.2861943)",Dorchester,-71.0893302,42.2861943,687
Fallon Field,Parks,Cell 43,NA,new,NA,humancoding_fall,"c(-71.135338, 42.2873006)",Roslindale,-71.135338,42.2873006,688
Family Nurturing Center,Community Spaces,Cell 87,NA,new,NA,humancoding_fall,"c(-71.0686792, 42.3051353)",Dorchester,-71.0686792,42.3051353,689
Fan Pier Park,Parks,Cell 175,NA,new,NA,humancoding_fall,"c(-71.0464733, 42.3548123)",South Boston Waterfront,-71.0464733,42.3548123,690
Faneuil Branch of the Boston Public Library,Community Spaces,Cell 119,ChIJVbSnGkB444kRENvbCQOwxZQ,checked,library,google_api,"c(-71.167921, 42.351289)",Brighton,-71.167921,42.351289,691
Faneuil Gardens,Community Spaces,Cell 138,ChIJ0QE1azF444kRKOoiwS2CSHE,checked,community center,google_api,"c(-71.152259, 42.356019)",Brighton,-71.152259,42.356019,692
Faneuil Gardens,Parks,Cell 138,NA,new,NA,humancoding_fall,"c(-71.1521255, 42.3567127)",Brighton,-71.1521255,42.3567127,693
"Fannie Lou Hamer Community Garden
",Parks,Cell 78,NA,new,NA,humancoding_fall,"c(-71.0707448, 42.2964797)",Dorchester,-71.0707448,42.2964797,695
Farah's Cafe Restaurant,Social Businesses,Cell 17,ChIJEVZxL41-44kRDCXpUQ-Kw6c,checked,cafe,google_api,"c(-71.120391, 42.256354)",Hyde Park,-71.120391,42.256354,696
"FarmCollab | HOPE Garden
",Parks,Cell 78,NA,new,NA,humancoding_fall,"c(-71.066772, 42.3007695)",Dorchester,-71.066772,42.3007695,697
Farmer’s Horse Coffee,Social Businesses,Cell 125,NA,new,NA,humancoding_fall,"c(-71.083402, 42.341985)",Back Bay,-71.083402,42.341985,698
"Faro Divino Shamah International Ministries, Inc",Places of Worship,Cell 97,ChIJy7u-yjR644kRRtDZ5P3gsnM,checked,place of worship,google_api,"c(-71.078242, 42.317703)",Roxbury,-71.078242,42.317703,699
Fast Eddies Barbershop,Social Businesses,Cell 140,NA,new,NA,humancoding_fall,"c(-71.132001, 42.3511365)",Allston,-71.132001,42.3511365,700
Father Jack Roussin Community Center,Community Spaces,Cell 84,ChIJTcCvp31544kRB-gB2bR6XsQ,checked,community center,google_api,"c(-71.099372, 42.314292)",Jamaica Plain,-71.099372,42.314292,701
Federal Reserve Bank Research Library,Community Spaces,Cell 163,ChIJa5tN6YFw44kR8iH-n5-FB-Q,checked,library,google_api,"c(-71.053416, 42.352676)",Downtown,-71.053416,42.352676,702
Fellowship Christian Church,Places of Worship,Cell 10,ChIJjwlb4_V-44kRwof6iq36kb0,checked,place of worship,google_api,"c(-71.126691, 42.25048)",Hyde Park,-71.126691,42.25048,703
Fellowship Church of God,Places of Worship,Cell 95,ChIJ3VAEEYJ544kRnxsZGDVPzkM,checked,place of worship,google_api,"c(-71.104234, 42.323074)",Jamaica Plain,-71.104234,42.323074,704
Fellowship Mission Church,Places of Worship,Cell 107,ChIJrbLYRSh644kRN6gvBiijsi4,"checked, visited",place of worship,google_api,"c(-71.095457, 42.328468)",Roxbury,-71.095457,42.328468,705
"Fenelon Street Playground
",Parks,Cell 77,NA,new,NA,humancoding_fall,"c(-71.0796382, 42.3031937)",Dorchester,-71.0796382,42.3031937,706
Fenway Church,Places of Worship,Cell 142,ChIJZWDwavF544kRPrtUCy12pbo,"checked, visited",place of worship,google_api,"c(-71.1048552, 42.3470984)",Fenway,-71.1048552,42.3470984,707
Fenway Community Center,Community Spaces,Cell 123,ChIJ09zF5x1644kRN5cexs-_bUo,checked,community center,google_api,"c(-71.097542, 42.344312)",Fenway,-71.097542,42.344312,708
"Fenway Library Organization, Inc.",Community Spaces,Cell 107,ChIJybwEWSB644kR7-rwXol4LK4,checked,library,google_api,"c(-71.09547, 42.33543)",Mission Hill,-71.09547,42.33543,709
Fenway Park,Parks,Cell 142,NA,"new, visited",NA,humancoding_fall,"c(-71.0972056, 42.3466802)",Fenway,-71.0972056,42.3466802,710
